utt_id,maya,spk_id,filename
spk_008_utt_0003,ba'ale' chéen u láak'al u k'ajóol tumeen leti'e' íitsmalil,spk_008,ydoApQfbGiA_0003
spk_008_utt_0004,ts'o'okole' jo' kajabal,spk_008,ydoApQfbGiA_0004
spk_008_utt_0005,ikil taalja'an u xíimbalt u chiiche',spk_008,ydoApQfbGiA_0005
spk_008_utt_0006,ku jóok'ol k'íiwik utia'al u k'ajóolt láak' máako'ob,spk_008,ydoApQfbGiA_0006
spk_009_utt_0001,bix túun a k'aaba' beya' xi'ipal,spk_009,ydoApQfbGiA_0007
spk_010_utt_0001,jsaan in k'aaba' kux túun tech,spk_010,ydoApQfbGiA_0008
spk_009_utt_0002,tene' j kalin,spk_009,ydoApQfbGiA_0009
spk_010_utt_0002,jach ki'imak in wóol in k'ajóoltikech,spk_010,ydoApQfbGiA_0010
spk_009_utt_0003,bey xan teen weyilech wáe',spk_009,ydoApQfbGiA_0011
spk_010_utt_0003,jaaj weyilene',spk_010,ydoApQfbGiA_0012
spk_010_utt_0004,kux túun teech tu'uxilech,spk_010,ydoApQfbGiA_0013
spk_009_utt_0004,tene' íitsmalilen chéen ba'ale' jo' kaja'anen,spk_009,ydoApQfbGiA_0014
spk_010_utt_0005,chéen wáa taalja'anech xíimbal wey kaaje',spk_010,ydoApQfbGiA_0015
spk_009_utt_0005,jaaj beyo' taalen in xíimbal in chiich x máaj kooncha,spk_009,ydoApQfbGiA_0016
spk_010_utt_0006,a chiich wáa le xmáaj koonchao',spk_010,ydoApQfbGiA_0017
spk_009_utt_0006,leti' a k'aj óol wáa,spk_009,ydoApQfbGiA_0018
spk_010_utt_0007,in k'aj óol,spk_010,ydoApQfbGiA_0019
spk_010_utt_0008,ba'ale' ma' in wojel ka'ach wáa yaan juntúul u yáabil íitsmalili',spk_010,ydoApQfbGiA_0020
spk_009_utt_0007,"yaan, tene' in taatae' don j poonso",spk_009,ydoApQfbGiA_0021
spk_010_utt_0009,leti'e' ma' in k'aj óoli',spk_010,ydoApQfbGiA_0022
spk_010_utt_0010,úuch wáa xí'ik kajtal te'e íitsmalo',spk_010,ydoApQfbGiA_0023
spk_009_utt_0008,ts'o'ok u yaantal k'iin,spk_009,ydoApQfbGiA_0024
spk_009_utt_0009,ma'alob túun,spk_009,ydoApQfbGiA_0025
spk_009_utt_0010,pa'atik in bin in wil in chiich,spk_009,ydoApQfbGiA_0026
spk_009_utt_0011,táan u chúunk'intal ten,spk_009,ydoApQfbGiA_0027
spk_010_utt_0011,ma'alob xi'ik tech utsil tu jeel k'iine' k ka'tsikbal,spk_010,ydoApQfbGiA_0028
spk_009_utt_0012,ma'alob tak ka'ate',spk_009,ydoApQfbGiA_0029
spk_001_utt_0093,ba'ax meyajil ka beetik,spk_001,UcvKB8DFzjQ_0000
spk_001_utt_0094,ba'ax meyajil ku beetik a wíicham,spk_001,UcvKB8DFzjQ_0001
spk_006_utt_0030,ba'ax meyajil ku beetik u yíicham a kiik,spk_006,UcvKB8DFzjQ_0002
spk_006_utt_0031,ba'ax meyajil ka beetike'ex,spk_006,UcvKB8DFzjQ_0003
spk_006_utt_0032,ba'ax meyajil ku beetiko'oba,spk_006,UcvKB8DFzjQ_0004
spk_006_utt_0033,kin koonol,spk_006,UcvKB8DFzjQ_0005
spk_006_utt_0034,ka koonol,spk_006,UcvKB8DFzjQ_0006
spk_001_utt_0095,ku koonol,spk_001,UcvKB8DFzjQ_0007
spk_001_utt_0096,jsiile' ku koonol,spk_001,UcvKB8DFzjQ_0008
spk_001_utt_0097,xmeelae' ku koonol,spk_001,UcvKB8DFzjQ_0009
spk_001_utt_0098,k koonol,spk_001,UcvKB8DFzjQ_0010
spk_001_utt_0099,xsees yéetel tene' k koonol,spk_001,UcvKB8DFzjQ_0011
spk_006_utt_0035,k koonele'ex,spk_006,UcvKB8DFzjQ_0012
spk_006_utt_0036,ka koonele'ex,spk_006,UcvKB8DFzjQ_0013
spk_006_utt_0037,jmuuyo yéetel teche' ka koonole'ex,spk_006,UcvKB8DFzjQ_0014
spk_006_utt_0038,ku konolo'ob,spk_006,UcvKB8DFzjQ_0015
spk_006_utt_0039,xteere yéetel xseelae' ku konolo'ob,spk_006,UcvKB8DFzjQ_0016
spk_001_utt_0100,jseeb yéetel jbaase' ku konolo'ob,spk_001,UcvKB8DFzjQ_0017
spk_001_utt_0101,ba'ax ka juch'ik,spk_001,UcvKB8DFzjQ_0018
spk_001_utt_0102,ba'ax ku xokik,spk_001,UcvKB8DFzjQ_0019
spk_001_utt_0103,ba'ax ku ts'onik a ja'an,spk_001,UcvKB8DFzjQ_0020
spk_001_utt_0104,ba'ax ka jaantike'ex,spk_001,UcvKB8DFzjQ_0021
spk_006_utt_0040,ba'ax ku tukliko'ob,spk_006,UcvKB8DFzjQ_0022
spk_006_utt_0041,kin konik iik,spk_006,UcvKB8DFzjQ_0023
spk_006_utt_0042,ka konik báaxal,spk_006,UcvKB8DFzjQ_0024
spk_006_utt_0043,ku konik kij,spk_006,UcvKB8DFzjQ_0025
spk_006_utt_0044,jsiile' ku konik bu'ul,spk_006,UcvKB8DFzjQ_0026
spk_001_utt_0105,xmeelae' ku konik tuk',spk_001,UcvKB8DFzjQ_0027
spk_001_utt_0106,k konik iis,spk_001,UcvKB8DFzjQ_0028
spk_001_utt_0107,xsees yéetel tene' k konik ch'ujuk waaj,spk_001,UcvKB8DFzjQ_0029
spk_001_utt_0108,k konike'ex nook',spk_001,UcvKB8DFzjQ_0030
spk_001_utt_0109,ka konike'ex ki'iwaj,spk_001,UcvKB8DFzjQ_0031
spk_006_utt_0045,jmuuyo yéetel teche' ka konike'ex u bak'el kéej,spk_006,UcvKB8DFzjQ_0032
spk_006_utt_0046,ku koniko'ob k'áan,spk_006,UcvKB8DFzjQ_0033
spk_006_utt_0047,xteere yéetel xseelae' ku koniko'ob abal,spk_006,UcvKB8DFzjQ_0034
spk_006_utt_0048,jseeb yéetel jbaase' ku koniko'ob pichi',spk_006,UcvKB8DFzjQ_0035
spk_006_utt_0049,j kaline' ku yilik j saan te'e bejo',spk_006,yDg8dLQpByg_0000
spk_008_utt_0007,ka'aj máan j kalin tu jool u yotoch yuum j siile' tu yilaj saan,spk_008,yDg8dLQpByg_0001
spk_008_utt_0008,ka'aj tsikbalnajo'ob jun súutuk,spk_008,yDg8dLQpByg_0002
spk_008_utt_0009,bey túun tu yojéeltil j kalin ba'ax meyajil ku beetik le jsaano',spk_008,yDg8dLQpByg_0003
spk_009_utt_0013,bix a beel j saan,spk_009,yDg8dLQpByg_0004
spk_010_utt_0012,ma'alob kux teech,spk_010,yDg8dLQpByg_0005
spk_009_utt_0014,ma'alob xan ki'imak in wóol in wilikech,spk_009,yDg8dLQpByg_0006
spk_010_utt_0013,bey xan teen,spk_010,yDg8dLQpByg_0007
spk_009_utt_0015,tu'ux ka bin,spk_009,yDg8dLQpByg_0008
spk_010_utt_0014,táan in bin meyaj,spk_010,yDg8dLQpByg_0009
spk_009_utt_0016,ba'ax túun meyajil ka beetik beya',spk_009,yDg8dLQpByg_0010
spk_010_utt_0015,kin koonol,spk_010,yDg8dLQpByg_0011
spk_009_utt_0017,ba'ax túun ka konik,spk_009,yDg8dLQpByg_0012
spk_010_utt_0016,bak' kin konik te'e k'íiwiko',spk_010,yDg8dLQpByg_0013
spk_009_utt_0018,wáa beyo' ma' káan in bin in man tech jump'íit bak' ka'akate',spk_009,yDg8dLQpByg_0014
spk_010_utt_0017,ma'alob je'el k i likba te'elo,spk_010,yDg8dLQpByg_0015
spk_009_utt_0019,ma'alob túun ka'akate',spk_009,yDg8dLQpByg_0016
spk_006_utt_0050,ma' káan in bini',spk_006,Qzv2ZkLl9b0_0000
spk_001_utt_0110,ma' káan a meyaji',spk_001,Qzv2ZkLl9b0_0001
spk_001_utt_0111,ma' káan a báaxali',spk_001,Qzv2ZkLl9b0_0002
spk_001_utt_0112,ma' káan k p'áatali',spk_001,Qzv2ZkLl9b0_0003
spk_001_utt_0113,ma' káan k janale'exi',spk_001,Qzv2ZkLl9b0_0004
spk_001_utt_0114,ma' káan a bine'exi,spk_001,Qzv2ZkLl9b0_0005
spk_006_utt_0051,ma' káan u meyajo'obi',spk_006,Qzv2ZkLl9b0_0006
spk_006_utt_0052,je'el in wilikech te'elo',spk_006,Qzv2ZkLl9b0_0007
spk_006_utt_0053,je'el a wiliken tolo',spk_006,Qzv2ZkLl9b0_0008
spk_006_utt_0054,je'el u yiliken jo'e',spk_006,Qzv2ZkLl9b0_0009
spk_006_utt_0055,je'el k ilikba ka'ate',spk_006,Qzv2ZkLl9b0_0010
spk_001_utt_0115,je'el k ilikbaex sáamale',spk_001,Qzv2ZkLl9b0_0011
spk_001_utt_0116,je'el a wilikabaex ka'abeje',spk_001,Qzv2ZkLl9b0_0012
spk_001_utt_0117,je'el u yilkubaob tuláak' k'iine',spk_001,Qzv2ZkLl9b0_0013
spk_001_utt_0118,kin meyaj ta wotoch,spk_001,afmq0ViVd2I_0000
spk_001_utt_0119,ka míis tin wotoch,spk_001,afmq0ViVd2I_0001
spk_001_utt_0120,ku yóok'ot jsaan,spk_001,afmq0ViVd2I_0002
spk_001_utt_0121,xpiluche' ku p'o' tu yotoch,spk_001,afmq0ViVd2I_0003
spk_001_utt_0122,k óok'ot sáansamal,spk_001,afmq0ViVd2I_0004
spk_006_utt_0056,k ts'íibe'ex ich maaya,spk_006,afmq0ViVd2I_0005
spk_006_utt_0057,ka wóok'ote'ex tu yotoch jgabuch,spk_006,afmq0ViVd2I_0006
spk_006_utt_0058,ku yóok'oto'ob chéen wáa ba'ax k'íin,spk_006,afmq0ViVd2I_0007
spk_006_utt_0059,suuk in meyaj,spk_006,afmq0ViVd2I_0008
spk_006_utt_0060,suuk a míis,spk_006,afmq0ViVd2I_0009
spk_001_utt_0123,suuk u yóok'ot jsaan,spk_001,afmq0ViVd2I_0010
spk_001_utt_0124,xpiluche' suuk u p'o',spk_001,afmq0ViVd2I_0011
spk_001_utt_0125,suuk k óok'ot weye',spk_001,afmq0ViVd2I_0012
spk_001_utt_0126,suuk k ts'íibe'ex,spk_001,afmq0ViVd2I_0013
spk_001_utt_0127,suuk a wóok'ote'ex tia'al byeernes,spk_001,afmq0ViVd2I_0014
spk_006_utt_0061,uuk u yóok'oto'ob walkila',spk_006,afmq0ViVd2I_0015
spk_006_utt_0062,ja'ak' in wóol,spk_006,afmq0ViVd2I_0016
spk_006_utt_0063,ja'ak' a wóol,spk_006,afmq0ViVd2I_0017
spk_006_utt_0064,ja'ak u yóol jkalin,spk_006,afmq0ViVd2I_0018
spk_006_utt_0065,xteeree' ja'ak' u yóol,spk_006,afmq0ViVd2I_0019
spk_001_utt_0128,ja'ak' k óol,spk_001,afmq0ViVd2I_0020
spk_001_utt_0129,ja'ak' k óole'ex,spk_001,afmq0ViVd2I_0021
spk_001_utt_0130,ja'ak' a wóole'ex,spk_001,afmq0ViVd2I_0022
spk_001_utt_0131,ja'ak' u yóolo'ob,spk_001,afmq0ViVd2I_0023
spk_001_utt_0132,ts'o'ok in taal in man tech chi'ikam,spk_001,SVeCM5fA31Q_0000
spk_006_utt_0066,ts'o'ok a taal a man tech ten chúuk,spk_006,SVeCM5fA31Q_0001
spk_006_utt_0067,ts'o'ok in taal in man chi'ikam tech,spk_006,SVeCM5fA31Q_0002
spk_006_utt_0068,ts'o'ok a taal a man chúuk ten,spk_006,SVeCM5fA31Q_0003
spk_006_utt_0069,ts'o'ok u taal u kon ten k'úum,spk_006,SVeCM5fA31Q_0004
spk_006_utt_0070,ts'o'ok u taal u kon k'úum ten,spk_006,SVeCM5fA31Q_0005
spk_001_utt_0133,ts'o'ok u taal u kon tech kaab,spk_001,SVeCM5fA31Q_0006
spk_001_utt_0134,ts'o'ok u taal u kon kaab tech,spk_001,SVeCM5fA31Q_0007
spk_001_utt_0135,ts'o'ok in taal in man p'aak ti',spk_001,SVeCM5fA31Q_0008
spk_001_utt_0136,ts'o'ok a taal a kon ts'íim ti',spk_001,SVeCM5fA31Q_0009
spk_001_utt_0137,¿ba'ax bak'el a k'áatij,spk_001,SVeCM5fA31Q_0010
spk_006_utt_0071,¿ba'ax bak'el u k'áatij,spk_006,SVeCM5fA31Q_0011
spk_006_utt_0072,¿ba'ax bak'el u k'áat a suku'un,spk_006,SVeCM5fA31Q_0012
spk_006_utt_0073,¿ba'ax bak'el a k'áate'ex,spk_006,SVeCM5fA31Q_0013
spk_006_utt_0074,¿ba'ax bak'el u k'áato'ob,spk_006,SVeCM5fA31Q_0014
spk_006_utt_0075,ts'áaj ten,spk_006,SVeCM5fA31Q_0015
spk_001_utt_0138,ts'áaj ti',spk_001,SVeCM5fA31Q_0016
spk_001_utt_0139,ts'áaj to'on,spk_001,SVeCM5fA31Q_0017
spk_001_utt_0140,ts'áaj ti'ob,spk_001,SVeCM5fA31Q_0018
spk_001_utt_0141,much ts'áaj ten jun p'íit ja',spk_001,SVeCM5fA31Q_0019
spk_001_utt_0142,much ts'áaj jun p'íit sa' ti',spk_001,SVeCM5fA31Q_0020
spk_006_utt_0076,much ts'áaj to'on jun p'íit chukwa',spk_006,SVeCM5fA31Q_0021
spk_006_utt_0077,much ts'áaj jun p'íit ta'ab ti'ob,spk_006,SVeCM5fA31Q_0022
spk_006_utt_0078,much síij ten jun p'íit ja',spk_006,SVeCM5fA31Q_0023
spk_006_utt_0079,much síij jun p'íit sa' ti',spk_006,SVeCM5fA31Q_0024
spk_006_utt_0080,much síij to'on jun p'íit chukwa',spk_006,SVeCM5fA31Q_0025
spk_001_utt_0143,much síij jun p'íit ta'ab ti'ob,spk_001,SVeCM5fA31Q_0026
spk_001_utt_0144,ka ts'áik ten,spk_001,dHr5twulYF0_0000
spk_001_utt_0145,ka ts'áik ti',spk_001,dHr5twulYF0_0001
spk_001_utt_0146,ka ts'áik to'on,spk_001,dHr5twulYF0_0002
spk_001_utt_0147,ka ts'áik ti'ob,spk_001,dHr5twulYF0_0003
spk_006_utt_0081,kin ts'áik tech meyaj,spk_006,dHr5twulYF0_0004
spk_006_utt_0082,kin ts'áik nook' ti',spk_006,dHr5twulYF0_0005
spk_006_utt_0083,kin ts'áik te'ex taak'in,spk_006,dHr5twulYF0_0006
spk_006_utt_0084,kin ts'áik jun p'éel k'áan ti'ob,spk_006,dHr5twulYF0_0007
spk_006_utt_0085,ku ts'áik ya'ab balo'ob ten,spk_006,dHr5twulYF0_0008
spk_001_utt_0148,ku ts'áik tech ts'aak,spk_001,dHr5twulYF0_0009
spk_001_utt_0149,ku ts'áik u yaabilaj to'on,spk_001,dHr5twulYF0_0010
spk_001_utt_0150,ku ts'áik u yaakunaj te'ex,spk_001,dHr5twulYF0_0011
spk_001_utt_0151,kex chéen jun p'éel kiilo,spk_001,dHr5twulYF0_0012
spk_001_utt_0152,kex chéen lelo',spk_001,dHr5twulYF0_0013
spk_006_utt_0086,kex chéen lela',spk_006,dHr5twulYF0_0014
spk_006_utt_0087,kex chéen bu'ul,spk_006,dHr5twulYF0_0015
spk_006_utt_0088,kex chéen buka'ajo',spk_006,dHr5twulYF0_0016
spk_006_utt_0089,kex chéen buka'aja',spk_006,dHr5twulYF0_0017
spk_006_utt_0090,tu ts'aj ten uts,spk_006,dHr5twulYF0_0018
spk_001_utt_0153,tu ts'aj uts ten,spk_001,dHr5twulYF0_0019
spk_001_utt_0154,tu ts'aj tech k'aas,spk_001,dHr5twulYF0_0020
spk_001_utt_0155,tu ts'aj k'aas tech,spk_001,dHr5twulYF0_0021
spk_001_utt_0156,tu ts'aj uts ti',spk_001,dHr5twulYF0_0022
spk_001_utt_0157,tu ts'aj uts ti' jkalin,spk_001,dHr5twulYF0_0023
spk_006_utt_0091,tu ts'aj uts ti' u yatan a suku'un,spk_006,dHr5twulYF0_0024
spk_006_utt_0092,tu ts'aj to'on uts,spk_006,dHr5twulYF0_0025
spk_006_utt_0093,tu ts'aj to'one'ex uts,spk_006,dHr5twulYF0_0026
spk_006_utt_0094,tu ts'aj k'aas to'on,spk_006,dHr5twulYF0_0027
spk_006_utt_0095,tu ts'aj k'aas to'one'ex,spk_006,dHr5twulYF0_0028
spk_001_utt_0158,tu ts'aj uts te'ex,spk_001,dHr5twulYF0_0029
spk_001_utt_0159,tu ts'aj te'ex k'aas,spk_001,dHr5twulYF0_0030
spk_001_utt_0160,tu ts'aj k'aas ti'ob,spk_001,dHr5twulYF0_0031
spk_001_utt_0161,ko'oj,spk_001,UIEXyC2mBfc_0000
spk_001_utt_0162,ma' ko'oji',spk_001,UIEXyC2mBfc_0001
spk_006_utt_0096,jach ko'oj,spk_006,UIEXyC2mBfc_0002
spk_006_utt_0097,ma' jach ko'oji',spk_006,UIEXyC2mBfc_0003
spk_006_utt_0098,jach ma' ko'oji',spk_006,UIEXyC2mBfc_0004
spk_006_utt_0099,wey kaaje',spk_006,UIEXyC2mBfc_0005
spk_006_utt_0100,wey tin wotoche',spk_006,UIEXyC2mBfc_0006
spk_001_utt_0163,wey ta wotoche',spk_001,UIEXyC2mBfc_0007
spk_001_utt_0164,wey tu yotoche',spk_001,UIEXyC2mBfc_0008
spk_001_utt_0165,wey tu yotoch a chiiche',spk_001,UIEXyC2mBfc_0009
spk_001_utt_0166,wey t otoche',spk_001,UIEXyC2mBfc_0010
spk_001_utt_0167,wey t otoche'exe',spk_001,UIEXyC2mBfc_0011
spk_006_utt_0101,wey ta wotoche'exe',spk_006,UIEXyC2mBfc_0012
spk_006_utt_0102,wey tu yotocho'obe',spk_006,UIEXyC2mBfc_0013
spk_006_utt_0103,beyili' u ko'onolo',spk_006,UIEXyC2mBfc_0014
spk_006_utt_0104,beyili' u beeta'alo',spk_006,UIEXyC2mBfc_0015
spk_006_utt_0105,beyili' u ts'íibta'alo',spk_006,UIEXyC2mBfc_0016
spk_001_utt_0168,beyili' u xo'okolo',spk_001,UIEXyC2mBfc_0017
spk_001_utt_0169,beyili' u ya'ala'alo',spk_001,UIEXyC2mBfc_0018
spk_001_utt_0170,beyili' u báaxta'alo',spk_001,UIEXyC2mBfc_0019
spk_001_utt_0171,beyili' u pak'achta'alo',spk_001,UIEXyC2mBfc_0020
spk_001_utt_0172,beyili' u yóok'osta'alo',spk_001,UIEXyC2mBfc_0021
spk_006_utt_0106,beyili' u jaanta'alo',spk_006,UIEXyC2mBfc_0022
spk_006_utt_0107,beyili' u yu'uk'ulo',spk_006,UIEXyC2mBfc_0023
spk_006_utt_0108,beyili'o',spk_006,UIEXyC2mBfc_0024
spk_006_utt_0109,beyili' in wotocho',spk_006,UIEXyC2mBfc_0025
spk_006_utt_0110,jkaline' táan u bin u man bak' k'íiwik,spk_006,nR_9dDI-Xmk_0000
spk_008_utt_0010,le ka'aj tu yojéeltaj jkalin ku koonol jsaan k'íiwike',spk_008,nR_9dDI-Xmk_0001
spk_008_utt_0011,ka'aj bin u man jump'íit bak' ti',spk_008,nR_9dDI-Xmk_0002
spk_008_utt_0012,ja'ak' u yóol jkalin ka'aj tu yu'ubaj bajux le bak'o',spk_008,nR_9dDI-Xmk_0003
spk_008_utt_0013,tumen jo'e' seen ko'oj,spk_008,nR_9dDI-Xmk_0004
spk_009_utt_0020,"jsaan, ts'o'ok in taal in man tech bak'",spk_009,nR_9dDI-Xmk_0005
spk_010_utt_0018,ba'ax bak'el a k'áatij,spk_010,nR_9dDI-Xmk_0006
spk_009_utt_0021,ba'ax seen yaan,spk_009,nR_9dDI-Xmk_0007
spk_010_utt_0019,u bak'el wakax yéetel jun p'íit u bak'el kéek'en p'aatal,spk_010,nR_9dDI-Xmk_0008
spk_009_utt_0022,ts'áaj ten ka'a p'éel kiilo u ch'ala'atel le k'éek'eno',spk_009,nR_9dDI-Xmk_0009
spk_010_utt_0020,ko'ox ilik wáa je'el u chúukpajal ka'a p'éel kiiloe',spk_010,nR_9dDI-Xmk_0010
spk_009_utt_0023,"wáa ma' tu chúukpajale', le buka'aj yane' ka ts'áik ten",spk_009,nR_9dDI-Xmk_0011
spk_010_utt_0021,kex chéen jun p'éel kiilo,spk_010,nR_9dDI-Xmk_0012
spk_009_utt_0024,"kex chéen, je'el a chúukpesik ten yéetel uláak' bak'e'",spk_009,nR_9dDI-Xmk_0013
spk_010_utt_0022,"tu ts'aj tech uts, jach ka'a p'éel kiilo yani'",spk_010,nR_9dDI-Xmk_0014
spk_009_utt_0025,bajux túun jsaan,spk_009,nR_9dDI-Xmk_0015
spk_010_utt_0023,"$50 pesos, tumeen jun p'éel kiiloe' $25",spk_010,nR_9dDI-Xmk_0016
spk_009_utt_0026,ma' ko'oji'; jo'e' maas ko'oj,spk_009,nR_9dDI-Xmk_0017
spk_010_utt_0024,wey kaaje' beyili' u ko'onolo',spk_010,nR_9dDI-Xmk_0018
spk_009_utt_0027,jaach jaaj,spk_009,nR_9dDI-Xmk_0019
spk_010_utt_0025,jaach jaaj: je'el a wo'och bak'a',spk_010,nR_9dDI-Xmk_0020
spk_009_utt_0028,"je'el xan le $50 pesosa'; ma'alob, dios bo'otik",spk_009,nR_9dDI-Xmk_0021
spk_010_utt_0026,"ma'alob, mix ba'al",spk_010,nR_9dDI-Xmk_0022
spk_006_utt_0111,bey u beeta'alo',spk_006,EbnkLNK7sZc_0000
spk_001_utt_0173,bey u ts'íibta'alo',spk_001,EbnkLNK7sZc_0001
spk_001_utt_0174,bey u xo'okolo',spk_001,EbnkLNK7sZc_0002
spk_001_utt_0175,bey u ya'ala'alo',spk_001,EbnkLNK7sZc_0003
spk_001_utt_0176,beyo',spk_001,EbnkLNK7sZc_0004
spk_001_utt_0177,bey in wotocho',spk_001,EbnkLNK7sZc_0005
spk_006_utt_0112,je'el a wo'och bak'a',spk_006,EbnkLNK7sZc_0006
spk_006_utt_0113,je'el a wo'och bak'o',spk_006,EbnkLNK7sZc_0007
spk_006_utt_0114,je'el a janala',spk_006,EbnkLNK7sZc_0008
spk_006_utt_0115,je'el a janalo',spk_006,EbnkLNK7sZc_0009
spk_006_utt_0116,je'el a janale'exa',spk_006,EbnkLNK7sZc_0010
spk_001_utt_0178,je'el a janale'exo',spk_001,EbnkLNK7sZc_0011
spk_001_utt_0179,je'el u janalo'oba',spk_001,EbnkLNK7sZc_0012
spk_001_utt_0180,je'el u janalo'obo',spk_001,EbnkLNK7sZc_0013
spk_001_utt_0181,mix ba'al,spk_001,EbnkLNK7sZc_0014
spk_001_utt_0182,mix máak,spk_001,EbnkLNK7sZc_0015
spk_006_utt_0117,mix tu'ux,spk_006,EbnkLNK7sZc_0016
spk_006_utt_0118,mix bik'in,spk_006,EbnkLNK7sZc_0017
spk_006_utt_0119,jkaline' taak u xíimbaltik jsaan,spk_006,j6FymOVEjVM_0000
spk_006_utt_0120,taak in wilik a kiik,spk_006,j6FymOVEjVM_0001
spk_006_utt_0121,taak a manik juntúul úulum,spk_006,j6FymOVEjVM_0002
spk_006_utt_0122,taak k jaantik píibil k'éek'en,spk_006,j6FymOVEjVM_0003
spk_006_utt_0123,jrooch yéetel tene' taak k ts'onik juntúul kéej,spk_006,j6FymOVEjVM_0004
spk_001_utt_0183,"teen, teech yéetel jraache' taak k ts'o'oksike'ex le meyajo'",spk_001,j6FymOVEjVM_0005
spk_001_utt_0184,taak a kanike'ex maaya,spk_001,j6FymOVEjVM_0006
spk_001_utt_0185,xkaat yéetel teche' taak a konike'ex jump'éel mayak che',spk_001,j6FymOVEjVM_0007
spk_001_utt_0186,taak u yóok'ostiko'ob jáarana,spk_001,j6FymOVEjVM_0008
spk_001_utt_0187,xtiina yéetel jmaate' taak u yuk'iko'ob k'eyem,spk_001,j6FymOVEjVM_0009
spk_006_utt_0124,ba'ale' ma' in wojel tu'ux yani',spk_006,j6FymOVEjVM_0010
spk_006_utt_0125,ba'ale' ma' u yojel tu'ux yanechi',spk_006,j6FymOVEjVM_0011
spk_006_utt_0126,ba'ale' ma' k ojel tu'ux yan a wotochi',spk_006,j6FymOVEjVM_0012
spk_006_utt_0127,ba'ale' ma' a wojele'ex tu'ux yaneni',spk_006,j6FymOVEjVM_0013
spk_006_utt_0128,ba'ale' ma' u yojelo'ob tu'ux yano'oni',spk_006,j6FymOVEjVM_0014
spk_001_utt_0188,ba'ale' ma' u yojelo'ob tu'ux yano'one'exi',spk_001,j6FymOVEjVM_0015
spk_001_utt_0189,ba'ale' ma'a wojel tu'ux yan in kaajali',spk_001,j6FymOVEjVM_0016
spk_001_utt_0190,ba'ale' jabuche' ma' u yojel tu'ux yan in wíits'ini',spk_001,j6FymOVEjVM_0017
spk_001_utt_0191,tin wilaj juntúul kaan,spk_001,j6FymOVEjVM_0018
spk_001_utt_0192,ta konaj ixi'im,spk_001,j6FymOVEjVM_0019
spk_006_utt_0129,tu manaj juntúul wakax,spk_006,j6FymOVEjVM_0020
spk_006_utt_0130,t kanaj ts'íib,spk_006,j6FymOVEjVM_0021
spk_006_utt_0131,t bisaje'ex jump'éel siibal,spk_006,j6FymOVEjVM_0022
spk_006_utt_0132,ta k'aj óoltaje'ex don jbiicho,spk_006,j6FymOVEjVM_0023
spk_006_utt_0133,tu ts'onajo'ob juntúul t'u'ul,spk_006,j6FymOVEjVM_0024
spk_001_utt_0193,tin wóok'ostaj k'ub pool,spk_001,j6FymOVEjVM_0025
spk_001_utt_0194,ta báaxtaj kíimboomba,spk_001,j6FymOVEjVM_0026
spk_001_utt_0195,jkaase' tu jaantaj chakbil nal,spk_001,j6FymOVEjVM_0027
spk_001_utt_0196,t bo'otaj k p'aax,spk_001,j6FymOVEjVM_0028
spk_001_utt_0197,t k'amaje'ex u'ulab,spk_001,j6FymOVEjVM_0029
spk_006_utt_0134,ta xíimbalte'ex xmáaj seeb,spk_006,j6FymOVEjVM_0030
spk_006_utt_0135,tu yuk'o'ob sa',spk_006,j6FymOVEjVM_0031
spk_006_utt_0136,tsikbalnajen ta wéetel,spk_006,JxyTduf-wFQ_0000
spk_006_utt_0137,tsikbalnajech tin wéetel,spk_006,JxyTduf-wFQ_0001
spk_006_utt_0138,tsikbalnaj ta wéetele'ex,spk_006,JxyTduf-wFQ_0002
spk_001_utt_0198,tsikbalnajo'on ta wéetele'ex,spk_001,JxyTduf-wFQ_0003
spk_001_utt_0199,tsikbalnajo'one'ex yéetel,spk_001,JxyTduf-wFQ_0004
spk_001_utt_0200,tsikbalnaj t éetele'ex,spk_001,JxyTduf-wFQ_0005
spk_001_utt_0201,tsikbalnaje'ex t éetel,spk_001,JxyTduf-wFQ_0006
spk_001_utt_0202,tsikbalnajo'ob t éetel,spk_001,JxyTduf-wFQ_0007
spk_006_utt_0139,tin k'áataj in wu'uy tech,spk_006,JxyTduf-wFQ_0008
spk_006_utt_0140,tin k'áataj in wu'uy ti',spk_006,JxyTduf-wFQ_0009
spk_006_utt_0141,tin k'áataj in wu'uy te'ex,spk_006,JxyTduf-wFQ_0010
spk_006_utt_0142,tin k'áataj in wu'uy ti'ob,spk_006,JxyTduf-wFQ_0011
spk_006_utt_0143,ta k'áataj a wu'uy ten,spk_006,JxyTduf-wFQ_0012
spk_001_utt_0203,ta k'áataj a wu'uy ti',spk_001,JxyTduf-wFQ_0013
spk_001_utt_0204,ta k'áataj a wu'uy to'on,spk_001,JxyTduf-wFQ_0014
spk_001_utt_0205,ta k'áataj a wu'uy ti'ob,spk_001,JxyTduf-wFQ_0015
spk_001_utt_0206,tu k'áataj u yu'ub ten,spk_001,JxyTduf-wFQ_0016
spk_001_utt_0207,tu k'áataj u yu'ub tech,spk_001,JxyTduf-wFQ_0017
spk_006_utt_0144,tu k'áataj u yu'ub to'on,spk_006,JxyTduf-wFQ_0018
spk_006_utt_0145,tu k'áataj u yu'ub to'one'ex,spk_006,JxyTduf-wFQ_0019
spk_006_utt_0146,tu k'áataj u yu'ub te'ex,spk_006,JxyTduf-wFQ_0020
